series_id,surface,base_temperature,monday_is_day_off,tuesday_is_day_off,wednesday_is_day_off,thursday_is_day_off,friday_is_day_off,saturday_is_day_off,sunday_is_day_off
101751,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101841,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102191,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102979,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101765,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101815,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101884,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102382,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102479,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103205,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101355,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102043,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102677,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101085,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103224,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102648,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103139,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101385,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102017,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102362,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102697,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102822,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102987,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102996,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101822,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101939,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100494,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101456,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101957,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100060,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100811,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102445,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101001,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102669,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103108,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100564,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102387,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102441,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100006,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100285,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102800,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102993,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103397,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
100287,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101471,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101660,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101899,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103100,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103611,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100080,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100997,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100175,x-small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102949,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
103498,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101602,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102687,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101443,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
102163,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103570,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103561,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101023,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101374,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101846,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101437,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101896,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102533,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103244,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100755,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101716,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102149,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102281,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100544,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100830,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101613,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102094,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102379,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102515,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103075,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100363,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100488,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101722,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102582,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103249,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100973,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102558,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100433,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102372,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102015,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102521,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100543,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101183,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101540,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100554,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100808,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102490,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100463,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100913,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102838,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100044,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100581,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102439,xx-small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102505,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103346,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101894,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103086,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103596,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100295,small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100673,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102153,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102721,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103037,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100726,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102341,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100729,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102223,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101211,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102003,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103281,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100265,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103263,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103536,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100764,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101032,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100932,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101276,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103201,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103503,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100937,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102008,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102345,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102877,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103544,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103012,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100323,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102285,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100793,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101118,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101132,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101373,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101656,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102331,xx-large,low,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
102746,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103298,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103621,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101454,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101881,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100849,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100053,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101259,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102878,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103064,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103189,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100305,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100318,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101057,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102918,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101241,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103076,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102101,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102685,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103493,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100085,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102960,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100362,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101093,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101313,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101968,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102887,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102976,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101291,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103331,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103605,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102972,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103297,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101643,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101028,x-small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101190,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102594,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102674,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102492,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100807,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101639,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100040,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101311,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102368,xx-large,low,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
102563,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102873,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103510,x-small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101010,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102069,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100449,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102018,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102626,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100139,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101076,x-small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101590,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101895,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102564,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102839,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101563,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101769,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101907,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102561,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103030,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100579,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101470,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103585,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100309,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102112,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100399,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100410,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100517,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101281,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100575,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102172,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103436,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100033,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101104,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101392,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101869,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100142,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100893,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101513,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102640,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100003,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101510,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103634,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100198,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101321,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103246,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100507,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101150,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101176,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101357,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102968,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100889,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101044,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101791,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102962,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100046,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100619,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100860,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101101,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102937,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100313,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100998,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101455,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102864,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100342,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100652,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103188,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101111,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101637,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101681,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103324,xx-small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101008,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101885,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102040,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101935,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101988,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103245,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100288,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100008,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100594,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101972,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101980,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102700,small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103411,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101516,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103026,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
100036,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100566,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101764,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102805,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103033,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102036,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101003,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101037,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100684,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101987,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103088,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100532,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103035,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103048,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103307,xx-large,low,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
100654,xx-small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101796,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102554,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103428,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103633,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101533,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102892,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102453,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103424,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103425,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100374,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102751,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103114,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103465,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100563,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102253,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103140,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102952,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101467,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102143,x-small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102178,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100191,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100805,xx-large,low,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
101409,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102668,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100421,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102440,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103502,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101040,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102499,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100189,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103373,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
