index,series_id,timestamp,consumption,temperature,surface,base_temperature,day_off_count,day_name,hour,day,week,month,year,dayofweek,dayofyear,session,is_night,is_day_off,dayofweek_sin,dayofweek_cos,dayofyear_sin,dayofyear_cos,month_sin,month_cos,hour_sin,hour_cos,large,medium,small,x-large,x-small,xx-large,xx-small,high,low,encoded_base_temperature,encoded_surface,encoded_session,Set,consumption_pred
381522.0,100807,2017-02-14 02:00:00,5400.96167474287,10.3666666666667,medium,low,2,Tuesday,2,14,7,2,2017,1,45,Late Night,True,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860189,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,6029.86444173148
143353.0,100807,2017-02-14 03:00:00,6544.73538833205,10.575,medium,low,2,Tuesday,3,14,7,2,2017,1,45,Late Night,True,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.041654611386021,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,4782.42543688044
150877.0,100807,2017-02-14 04:00:00,4775.51441746298,10.9333333333333,medium,low,2,Tuesday,4,14,7,2,2017,1,45,Late Night,True,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860212,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,5984.94281551801
31491.0,100807,2017-02-14 05:00:00,4851.53563105501,11.9333333333333,medium,low,2,Tuesday,5,14,7,2,2017,1,45,Early Morning,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860215,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,102355.45131770243,Train,4423.05242717266
149307.0,100807,2017-02-14 06:00:00,6209.55094658537,11.325,medium,low,2,Tuesday,6,14,7,2,2017,1,45,Early Morning,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860181,0.9991320700239182,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,102355.45131770243,Train,5725.77958736336
162816.0,100807,2017-02-14 07:00:00,9744.53737861477,11.3666666666667,medium,low,2,Tuesday,7,14,7,2,2017,1,45,Early Morning,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860184,0.9991320700239182,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,102355.45131770243,Train,10815.7453883207
77680.0,100807,2017-02-14 08:00:00,9350.6092718197,11.8666666666667,medium,low,2,Tuesday,8,14,7,2,2017,1,45,Early Morning,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860186,0.9991320700239182,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,102355.45131770243,Train,10446.0058494867
177920.0,100807,2017-02-14 09:00:00,9986.42305822577,12.66,medium,low,2,Tuesday,9,14,7,2,2017,1,45,Morning,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860189,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,140487.17575832587,Train,8818.46077667549
53652.0,100807,2017-02-14 10:00:00,11918.0529854051,14.1333333333333,medium,low,2,Tuesday,10,14,7,2,2017,1,45,Morning,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860191,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,140487.17575832587,Train,8711.3399757049
310306.0,100807,2017-02-14 11:00:00,12965.0724271499,14.9333333333333,medium,low,2,Tuesday,11,14,7,2,2017,1,45,Morning,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860336,0.9991320700239176,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,140487.17575832587,Train,11009.2539320095
66042.0,100807,2017-02-14 12:00:00,12222.1378397732,15.6,medium,low,2,Tuesday,12,14,7,2,2017,1,45,Morning,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860267,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,140487.17575832587,Train,10034.800194148
436587.0,100807,2017-02-14 13:00:00,11648.5232281243,15.6333333333333,medium,low,2,Tuesday,13,14,7,2,2017,1,45,Noon,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860199,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,134517.73411390145,Train,12042.4513349193
272018.0,100807,2017-02-14 14:00:00,12108.1060193852,17.1,medium,low,2,Tuesday,14,14,7,2,2017,1,45,Noon,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860272,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,134517.73411390145,Train,11392.8155096783
215422.0,100807,2017-02-14 15:00:00,10539.3046116224,16.84,medium,low,2,Tuesday,15,14,7,2,2017,1,45,Noon,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860345,0.9991320700239176,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,134517.73411390145,Train,9381.70885919826
353690.0,100807,2017-02-14 16:00:00,11631.2456795806,16.2,medium,low,2,Tuesday,16,14,7,2,2017,1,45,Noon,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860277,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,134517.73411390145,Train,10715.5356067675
311544.0,100807,2017-02-14 17:00:00,11793.6546358909,16.0333333333333,medium,low,2,Tuesday,17,14,7,2,2017,1,45,Eve,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860208,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,117301.30637922043,Train,11810.9321844345
84475.0,100807,2017-02-14 18:00:00,13200.0470873434,15.225,medium,low,2,Tuesday,18,14,7,2,2017,1,45,Eve,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860282,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,117301.30637922043,Train,9931.13490288611
5990.0,100807,2017-02-14 19:00:00,12242.8708980256,14.1333333333333,medium,low,2,Tuesday,19,14,7,2,2017,1,45,Eve,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860355,0.9991320700239176,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,117301.30637922043,Train,9426.63048541173
395162.0,100807,2017-02-14 20:00:00,9385.16436890699,13.2333333333333,medium,low,2,Tuesday,20,14,7,2,2017,1,45,Eve,False,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860287,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,117301.30637922043,Train,8624.95223298669
163442.0,100807,2017-02-14 21:00:00,9191.65582521819,12.95,medium,low,2,Tuesday,21,14,7,2,2017,1,45,Night,True,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860076,0.9991320700239188,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,86606.18160614297,Train,6492.90274270112
239673.0,100807,2017-02-14 22:00:00,8369.24451454077,12.2333333333333,medium,low,2,Tuesday,22,14,7,2,2017,1,45,Night,True,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860292,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,86606.18160614297,Train,6199.18441745918
146903.0,100807,2017-02-14 23:00:00,6067.87504852749,11.8666666666667,medium,low,2,Tuesday,23,14,7,2,2017,1,45,Night,True,False,0.7818314824680298,0.6234898018587336,-0.0027397225999771,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860223,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,86606.18160614297,Train,4391.9528397941
106989.0,100807,2017-02-15 00:00:00,4582.00587377418,11.85,medium,low,2,Wednesday,0,15,7,2,2017,2,46,Late Night,True,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.041654611386019,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,2581.2657524203
300175.0,100807,2017-02-15 01:00:00,7519.18912619352,11.2666666666667,medium,low,2,Wednesday,1,15,7,2,2017,2,46,Late Night,True,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860196,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,6389.23745143926
201379.0,100807,2017-02-15 02:00:00,8220.65759706544,11.3333333333333,medium,low,2,Wednesday,2,15,7,2,2017,2,46,Late Night,True,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860189,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,4723.68177183205
432316.0,100807,2017-02-15 03:00:00,8296.67881065747,11.6,medium,low,2,Wednesday,3,15,7,2,2017,2,46,Late Night,True,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.041654611386021,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,5829.44487862522
128915.0,100807,2017-02-15 04:00:00,8237.93514560908,11.1333333333333,medium,low,2,Wednesday,4,15,7,2,2017,2,46,Late Night,True,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860212,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,6520.54682037095
314447.0,100807,2017-02-15 05:00:00,8110.08128638612,11.0666666666667,medium,low,2,Wednesday,5,15,7,2,2017,2,46,Early Morning,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860215,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,102355.45131770243,Train,5121.06538833585
285311.0,100807,2017-02-15 06:00:00,7329.13609221345,10.525,medium,low,2,Wednesday,6,15,7,2,2017,2,46,Early Morning,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860181,0.9991320700239182,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,102355.45131770243,Train,6005.67587377038
274054.0,100807,2017-02-15 07:00:00,10003.7006067694,10.2666666666667,medium,low,2,Wednesday,7,15,7,2,2017,2,46,Early Morning,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860184,0.9991320700239182,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,102355.45131770243,Train,8355.42247570585
303394.0,100807,2017-02-15 08:00:00,11423.9150970569,10.3333333333333,medium,low,2,Wednesday,8,15,7,2,2017,2,46,Early Morning,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860186,0.9991320700239182,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,102355.45131770243,Train,10090.0883494876
133290.0,100807,2017-02-15 09:00:00,11033.4424999706,10.58,medium,low,2,Wednesday,9,15,7,2,2017,2,46,Morning,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860189,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,140487.17575832587,Train,10680.9805096802
175634.0,100807,2017-02-15 10:00:00,11233.8620630768,11.0666666666667,medium,low,2,Wednesday,10,15,7,2,2017,2,46,Morning,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860191,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,140487.17575832587,Train,11935.3305339487
433682.0,100807,2017-02-15 11:00:00,11952.6080824924,12.4,medium,low,2,Wednesday,11,15,7,2,2017,2,46,Morning,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860336,0.9991320700239176,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,140487.17575832587,Train,11734.9109708425
252929.0,100807,2017-02-15 12:00:00,14717.0158494753,13.96,medium,low,2,Wednesday,12,15,7,2,2017,2,46,Morning,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860267,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,140487.17575832587,Train,9913.85735434247
286301.0,100807,2017-02-15 13:00:00,10615.3258252144,14.8666666666667,medium,low,2,Wednesday,13,15,7,2,2017,2,46,Noon,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860199,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,134517.73411390145,Train,11005.7984223007
308636.0,100807,2017-02-15 14:00:00,9754.90390774095,15.8666666666667,medium,low,2,Wednesday,14,15,7,2,2017,2,46,Noon,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860272,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,134517.73411390145,Train,10466.7389077391
150756.0,100807,2017-02-15 15:00:00,11133.6522815237,16.58,medium,low,2,Wednesday,15,15,7,2,2017,2,46,Noon,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860345,0.9991320700239176,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,134517.73411390145,Train,9430.08599512046
163444.0,100807,2017-02-15 16:00:00,11230.4065533681,17.2,medium,low,2,Wednesday,16,15,7,2,2017,2,46,Noon,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860277,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,134517.73411390145,Train,8635.31876211287
98920.0,100807,2017-02-15 17:00:00,11389.3599999696,16.3333333333333,medium,low,2,Wednesday,17,15,7,2,2017,2,46,Eve,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860208,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,117301.30637922043,Train,8659.50733007398
35793.0,100807,2017-02-15 18:00:00,11831.6652426869,15.7,medium,low,2,Wednesday,18,15,7,2,2017,2,46,Eve,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860282,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,117301.30637922043,Train,9637.41657764418
270152.0,100807,2017-02-15 19:00:00,8825.37179609295,15.4333333333333,medium,low,2,Wednesday,19,15,7,2,2017,2,46,Eve,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860355,0.9991320700239176,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,117301.30637922043,Train,8804.63873784058
418738.0,100807,2017-02-15 20:00:00,8825.37179609295,15.3,medium,low,2,Wednesday,20,15,7,2,2017,2,46,Eve,False,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860287,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,117301.30637922043,Train,8172.28046114324
104173.0,100807,2017-02-15 21:00:00,8431.44368929788,14.0,medium,low,2,Wednesday,21,15,7,2,2017,2,46,Night,True,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860076,0.9991320700239188,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,86606.18160614297,Train,6282.11665046867
281233.0,100807,2017-02-15 22:00:00,7847.46254852275,14.1666666666667,medium,low,2,Wednesday,22,15,7,2,2017,2,46,Night,True,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860292,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,86606.18160614297,Train,6333.9492960996
299722.0,100807,2017-02-15 23:00:00,4962.11194173433,14.0,medium,low,2,Wednesday,23,15,7,2,2017,2,46,Night,True,False,0.9749279121818236,-0.2225209339563143,-0.0027397225999986,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860223,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,86606.18160614297,Train,3939.28106795065
57025.0,100807,2017-02-16 00:00:00,2574.35473300284,13.075,medium,low,2,Thursday,0,16,7,2,2017,3,47,Late Night,True,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.041654611386019,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,3721.58395630075
233008.0,100807,2017-02-16 01:00:00,4326.29815532826,12.9666666666667,medium,low,2,Thursday,1,16,7,2,2017,3,47,Late Night,True,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860196,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,6327.03827668214
72399.0,100807,2017-02-16 02:00:00,6444.52560677892,12.2,medium,low,2,Thursday,2,16,7,2,2017,3,47,Late Night,True,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860189,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,4709.85973299714
65800.0,100807,2017-02-16 03:00:00,6226.82849512901,11.425,medium,low,2,Thursday,3,16,7,2,2017,3,47,Late Night,True,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.041654611386021,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,6316.67174755596
89126.0,100807,2017-02-16 04:00:00,4284.83203882352,11.3666666666667,medium,low,2,Thursday,4,16,7,2,2017,3,47,Late Night,True,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860212,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,77538.96913470299,Train,4868.81317959866
64094.0,100807,2017-02-16 05:00:00,6582.74599512806,11.0666666666667,medium,low,2,Thursday,5,16,7,2,2017,3,47,Early Morning,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860215,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,102355.45131770243,Train,6876.46432037
28003.0,100807,2017-02-16 06:00:00,6710.59985435102,10.325,medium,low,2,Thursday,6,16,7,2,2017,3,47,Early Morning,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860181,0.9991320700239182,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,102355.45131770243,Train,4917.19031552086
107426.0,100807,2017-02-16 07:00:00,9146.73419900471,10.3666666666667,medium,low,2,Thursday,7,16,7,2,2017,3,47,Early Morning,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860184,0.9991320700239182,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,102355.45131770243,Train,11261.5061407466
118509.0,100807,2017-02-16 08:00:00,11230.4065533681,10.4666666666667,medium,low,2,Thursday,8,16,7,2,2017,3,47,Early Morning,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860186,0.9991320700239182,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,102355.45131770243,Train,8763.17262133584
216901.0,100807,2017-02-16 09:00:00,10421.8172815256,11.68,medium,low,2,Thursday,9,16,7,2,2017,3,47,Morning,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860189,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,140487.17575832587,Train,11548.3134465711
57026.0,100807,2017-02-16 10:00:00,12132.2945873463,12.4,medium,low,2,Thursday,10,16,7,2,2017,3,47,Morning,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860191,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,140487.17575832587,Test,11748.7330096774
117574.0,100807,2017-02-16 11:00:00,12685.1761407428,13.4333333333333,medium,low,2,Thursday,11,16,7,2,2017,3,47,Morning,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860336,0.9991320700239176,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,140487.17575832587,Test,11251.1396116205
286302.0,100807,2017-02-16 12:00:00,10981.6098543396,15.38,medium,low,2,Thursday,12,16,7,2,2017,3,47,Morning,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860267,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,140487.17575832587,Test,10622.2368446318
359025.0,100807,2017-02-16 13:00:00,9976.05652909959,16.3333333333333,medium,low,2,Thursday,13,16,7,2,2017,3,47,Noon,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860199,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,134517.73411390145,Test,10836.478446573
22482.0,100807,2017-02-16 14:00:00,9761.81492715841,17.7333333333333,medium,low,2,Thursday,14,16,7,2,2017,3,47,Noon,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860272,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,134517.73411390145,Test,10069.3552912353
169335.0,100807,2017-02-16 15:00:00,9906.94633492502,18.44,medium,low,2,Thursday,15,16,7,2,2017,3,47,Noon,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860345,0.9991320700239176,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,134517.73411390145,Test,10086.6328397789
65801.0,100807,2017-02-16 16:00:00,9647.78310677037,18.9,medium,low,2,Thursday,16,16,7,2,2017,3,47,Noon,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860277,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,134517.73411390145,Test,10839.9339562817
292557.0,100807,2017-02-16 17:00:00,8925.58157764608,18.3,medium,low,2,Thursday,17,16,7,2,2017,3,47,Eve,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860208,0.999132070023918,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,117301.30637922043,Test,10857.2115048254
33315.0,100807,2017-02-16 18:00:00,9647.78310677037,16.775,medium,low,2,Thursday,18,16,7,2,2017,3,47,Eve,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860282,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,117301.30637922043,Test,10712.0800970588
113747.0,100807,2017-02-16 19:00:00,9678.88269414892,15.4666666666667,medium,low,2,Thursday,19,16,7,2,2017,3,47,Eve,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860355,0.9991320700239176,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,117301.30637922043,Test,10705.1690776413
72648.0,100807,2017-02-16 20:00:00,10014.0671358956,14.7,medium,low,2,Thursday,20,16,7,2,2017,3,47,Eve,False,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860287,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,117301.30637922043,Test,10335.4295388074
290453.0,100807,2017-02-16 21:00:00,7930.39478153223,13.275,medium,low,2,Thursday,21,16,7,2,2017,3,47,Night,True,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860076,0.9991320700239188,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,86606.18160614297,Test,8051.33762133773
290454.0,100807,2017-02-16 22:00:00,6447.98111648765,13.7,medium,low,2,Thursday,22,16,7,2,2017,3,47,Night,True,False,0.4338837391175582,-0.900968867902419,-0.0027397225999633,0.9999962469529948,-0.0832369162003113,0.9965297867005594,-0.0416546113860292,0.9991320700239178,0,1,0,0,0,0,0,0,1,110627.08807536264,51263.20890726967,86606.18160614297,Test,7197.82672328176
